ped_id,n_conformers,rg_gt_mean,rg_gt_std,rg_pred_mean,rg_pred_std,rg_delta,rg_rel_delta_pct,dmax_gt_mean,dmax_gt_std,dmax_pred_mean,dmax_pred_std,dmax_delta,dmax_rel_delta_pct,bb_rmsd_gt_mean,bb_rmsd_gt_std,bb_rmsd_pred_mean,bb_rmsd_pred_std,bb_rmsd_delta,bb_rmsd_rel_delta_pct,sc_rmsd_gt_mean,sc_rmsd_gt_std,sc_rmsd_pred_mean,sc_rmsd_pred_std,sc_rmsd_delta,sc_rmsd_rel_delta_pct,aa_rmsd_gt_mean,aa_rmsd_gt_std,aa_rmsd_pred_mean,aa_rmsd_pred_std,aa_rmsd_delta,aa_rmsd_rel_delta_pct,sc_bb_ratio_gt_mean,sc_bb_ratio_gt_std,sc_bb_ratio_pred_mean,sc_bb_ratio_pred_std,sc_bb_ratio_delta,sc_bb_ratio_rel_delta_pct,cbdev_mean_gt_mean,cbdev_mean_gt_std,cbdev_mean_pred_mean,cbdev_mean_pred_std,cbdev_mean_delta,cbdev_mean_rel_delta_pct,rama_favored_pct_gt,rama_favored_pct_pred,rota_favored_pct_gt,rota_favored_pct_pred,helix_frac_gt,helix_frac_pred,pro_phi_mean_gt,pro_phi_mean_pred,clash_gt_mean,clash_gt_std,clash_pred_mean,clash_pred_std,clash_delta,clash_rel_delta_pct
PED00184,300,36.36913054831447,7.780238941862005,36.35962433865563,7.784128675828501,-0.0095062096588449,-0.0261381273501066,112.07551247278847,25.785389389911984,112.07551247278847,25.785389389911984,0.0,0.0,,,0.3688068186660727,0.0403733070595326,,,,,2.1876643588782856,0.1169570617649323,,,,,1.5273475609807514,0.0794359209090344,,,,,5.999555126040395,0.7089271505898443,,,0.0472879722648742,3.79526997577521e-05,0.0845818932619584,0.008102367032293,0.0372939209970842,78.86555335506834,95.9177777777778,94.69333333333331,99.92401960784314,80.57352941176471,0.0722587719298245,0.0874122807017543,-69.51571792178684,-66.60595290373873,354.29,21.846206898517718,290.9533333333333,40.582602771564616,-63.3366666666667,-17.877068691373367
PED00229,50,30.33411356511303,6.234412464544815,30.332580039578566,6.245128287004963,-0.0015335255344623,-0.0050554486491607,93.75708818435668,21.60361325032996,93.75708818435668,21.60361325032996,0.0,0.0,,,0.4178965835065314,0.0657013601882879,,,,,2.432570297776401,0.1860831190714244,,,,,1.7266111527183228,0.1290022556960166,,,,,5.965986364867467,1.0734388208484444,,,0.1435646440830081,0.0100875466229745,0.1000634264373891,0.0137200080369748,-0.043501217645619,-30.300787442113496,98.52173913043478,97.68115942028986,93.66666666666669,79.45454545454545,0.0166197183098591,0.0154929577464788,-57.20626217181865,-64.99014897016379,107.2,13.516429911445568,115.28,18.550581706045044,8.079999999999998,7.53731343283582
PED00231,50,12.398052630081557,3.0081519153708305,12.588499945788778,2.977903075577496,0.1904473157072228,1.536106688603161,34.00462241172791,9.28644321565787,34.00462241172791,9.28644321565787,0.0,0.0,,,0.4492454393019299,0.080853479926049,,,,,3.322389035289841,0.4026215836423816,,,,,2.3716088274560736,0.2823932902549881,,,,,7.628635449828635,1.6301239195477677,,,0.1493822411558614,0.014719152209368,0.1024677176254091,0.0333588068552524,-0.0469145235304522,-31.405689971877525,98.2,95.8,99.05263157894736,73.36842105263159,0.0318181818181818,0.0263636363636363,-57.44001609802246,-63.971254425048826,25.76,4.053519508792731,32.34,9.266155224960418,6.580000000000002,25.543478260869573
PED00233,20,39.88786147235205,20.899030631734,39.91118717269864,20.93988753546444,0.0233257003465894,0.0584781923261477,118.754980802536,52.49639063769095,118.754980802536,52.49639063769095,0.0,0.0,,,0.4558271686403417,0.084110744427002,,,,,2.5777972659985067,0.175378488615336,,,,,1.8272997324410976,0.115654599413275,,,,,5.878910103770069,1.3583889031581475,,,0.144344956110343,0.0068457105209039,0.0972160699192211,0.0110499526901555,-0.0471288861911219,-32.65017875310775,96.71875,94.53125,97.43119266055048,87.93577981651376,0.0734615384615384,0.0719230769230769,-58.905338517912135,-71.25479232949553,171.65,33.26334318735866,199.25,46.60796746886682,27.599999999999994,16.079230993300317
PED00238,50,13.331460494559096,2.76048608143011,13.494475465340765,2.7115921622070585,0.1630149707816688,1.2227840366642448,38.37895352840424,10.642164047454946,38.37895352840424,10.642164047454946,0.0,0.0,,,0.4753057522787154,0.134504150178817,,,,,3.3399627906124225,0.4237618423577226,,,,,2.387519492366175,0.2983633110212157,,,,,7.536924171772041,2.099202398588551,,,0.1419491097113663,0.0226943999891049,0.1050536226248404,0.0437005121028913,-0.0368954870865259,-25.992052476797998,97.2,95.1,97.89473684210527,75.1578947368421,0.0254545454545454,0.0209090909090909,-56.20106021881104,-65.20678733825683,24.7,3.699144964635444,30.28,9.598129069389152,5.580000000000002,22.591093117408914
PED00442,300,29.475961217830392,7.624934376617044,29.44920922657122,7.633605381605366,-0.0267519912591716,-0.0907586730131432,89.42745100657145,22.28207728395349,89.42745100657145,22.28207728395349,0.0,0.0,,,0.7567283706182278,0.0689725401657686,,,,,2.802014287180464,0.1466089914791632,,,,,2.0579937829491093,0.102489951336643,,,,,3.732411141237743,0.3812896877272855,,,0.1079501763129259,0.0068741515080594,0.1492622103134546,0.0218940501332614,0.0413120340005287,38.269538236578185,90.79328165374676,88.85271317829458,96.08539944903582,86.68595041322314,0.0006106870229007,0.0004071246819338,-85.44195824271823,-87.53377168352436,102.82333333333334,7.09789093614153,243.64666666666668,33.87022975664791,140.82333333333332,136.95659221318118
PED00468,300,16.05392041879865,3.557978278025929,16.055870118082165,3.558661523152106,0.0019496992835144,0.0121446925900502,45.2061926762263,11.50819926521975,45.2061926762263,11.50819926521975,0.0,0.0,,,0.6838972131131142,0.1082474893940194,,,,,2.922999131212786,0.2877699005250949,,,,,2.0837773822226664,0.1960400021837777,,,,,4.380872735130712,0.8184477469253519,,,0.1023124672602304,0.0164449782026455,0.1324845422141455,0.0290718723261656,0.030172074953915,29.49012545770473,91.56140350877192,87.5701754385965,97.83870967741936,78.94623655913978,0.001,0.0,-78.40821323394775,-76.44962749415336,43.776666666666664,3.4037342598870226,90.03666666666666,16.07742519472138,46.26,105.67273281047743
PED00483,100,19.810459830639022,4.456080518036195,19.81329071800989,4.4592570928765,0.002830887370866,0.0142898619974874,58.354702496528624,15.828502593836232,58.354702496528624,15.828502593836232,0.0,0.0,,,0.7534514904094045,0.0924342057321304,,,,,2.836952773890208,0.2286032475351709,,,,,2.074652188923583,0.1578518278305716,,,,,3.821750784771512,0.5677873111699082,,,0.1009148910040991,0.0095536631409532,0.15550526745527,0.0359370167051654,0.0545903764511709,54.09546193628994,93.36734693877553,91.20408163265306,96.3720930232558,88.93023255813954,0.0011764705882352,0.0005882352941176,,,23.14,3.8086027024953046,82.63,21.38660725072983,59.489999999999995,257.08729472774417
PED00484,100,26.31686183343056,6.932381631700983,26.291830699860203,6.9404369432224815,-0.025031133570355,-0.0951144316856113,82.94504885673523,22.93632040636672,82.94504885673523,22.93632040636672,0.0,0.0,,,0.7392927334800352,0.0838725282192699,,,,,2.6283579740700485,0.1353845104641665,,,,,1.8728706204375816,0.0940787330226289,,,,,3.595363874650205,0.4166737637150151,,,0.1029222173220789,0.0062532010005519,0.1476470422179029,0.0666823681469401,0.044724824895824,43.454976058147565,90.65248226950354,88.47517730496453,96.72072072072072,85.22522522522522,0.0012587412587412,0.0002097902097902,-90.9133204096272,-89.78782741472834,87.61,7.206751884675422,222.55,33.679827910498716,134.94,154.02351329756877
PED00493,300,49.85676810776107,9.738462006877263,49.86141353135736,9.737230896370434,0.004645423596294,0.0093175385661849,152.32079807917276,30.808520434562578,152.32079807917276,30.808520434562578,0.0,0.0,,,0.525680334968714,0.0413075088826239,,,,,2.83590755124313,0.1450209662055132,,,,,1.8888691792863468,0.0923426135636101,,,,,5.429042241626671,0.521661348317696,,,0.0321170853189808,3.034047664825934e-05,0.0905872414667199,0.0099986691292788,0.0584701561477391,182.05312084525892,91.86842105263158,82.59774436090225,99.7292817679558,83.5377532228361,0.0230597014925373,0.0171517412935323,-63.57524731568616,-68.89376599645254,756.49,32.616396660325286,656.36,72.81311396456951,-100.13,-13.23613002154688
PED00494,299,52.635893256525904,10.712494705905083,52.6354535285291,10.71171327282549,-0.000439727996806,-0.0008354147134218,161.6594143296564,34.70012272169328,161.6594143296564,34.70012272169328,0.0,0.0,,,0.5239798930575111,0.0445433502863297,,,,,2.838294020907236,0.13649689421756,,,,,1.890130874064571,0.0872388408971086,,,,,5.4563677367404,0.5405685380369063,,,0.0321111822842653,3.425313195739517e-05,0.0897234441985222,0.010106589304131,0.0576122619142568,179.41495085494603,91.97575879498076,82.83501395629543,99.7283763558085,83.18520297862119,0.0224504567463684,0.017783157789647,-63.82127790666585,-68.79888237866231,749.0635451505017,31.6644420140459,649.4682274247492,60.730796897569846,-99.59531772575247,-13.295977139795504
PED00495,180,55.19028227260201,11.151007041884965,55.19197694127427,11.145780204541552,0.0016946686722576,0.0030705925073677,167.06671534644232,34.799162912443414,167.06671534644232,34.799162912443414,0.0,0.0,,,0.517385035463615,0.0425091503569239,,,,,2.843344144839869,0.1385984814619968,,,,,1.892271280728848,0.088616159688075,,,,,5.53180487377757,0.523951152585893,,,0.0321190076155278,3.413033103711633e-05,0.0895729774401187,0.0100420784354842,0.0574539698245908,178.87840904777792,91.80659983291562,82.72765246449457,99.69613259668508,82.32044198895028,0.0235281923714759,0.0175787728026533,-63.733581263759454,-67.85784822882225,740.4944444444444,28.93655113018386,635.9277777777778,61.83317170844271,-104.5666666666666,-14.12119529743639
PED00536,300,20.98224224675132,4.691134215727892,20.996162625868195,4.685072418120645,0.0139203791168789,0.0663436202536181,62.15309620698293,14.856434221039809,62.15309620698293,14.856434221039809,0.0,0.0,,,0.5284977622240209,0.0713092565990377,,,,,2.192557604541154,0.1500383636848302,,,,,1.5631623346364931,0.1015663842263405,,,,,4.226992497034532,0.6578340058723225,,,0.1397023703823424,0.0091610525696799,0.1090185016413271,0.0178861122781106,-0.0306838687410153,-21.96374238822047,96.30845771144278,90.1592039800995,97.16111111111113,91.11666666666667,0.1178743961352657,0.1003864734299516,,30.401930995533863,51.153333333333336,5.967287263055267,92.33,16.102964059607686,41.17666666666666,80.49654633129153
